id,gsm_out,lte,nr_dss,nr_nsa_sa,nr_gesamt
100mN58752E4894,3,3,2,3,3
100mN58752E4895,3,3,1,3,3
100mN58752E4896,3,3,1,3,3
100mN58752E4897,3,3,1,3,3
100mN58752E4898,3,3,1,3,3
100mN58752E4899,3,3,1,3,3
100mN58752E4900,3,3,2,3,3
100mN58752E4901,3,3,2,3,3
100mN58752E4902,3,3,1,3,3
100mN58752E4903,3,3,2,3,3
100mN58752E4904,3,3,2,3,3
100mN58752E4905,3,3,2,3,3
100mN58752E4906,3,3,2,3,3
100mN58752E4907,3,3,2,3,3
100mN58752E4908,3,3,2,3,3
100mN58752E4909,3,3,2,3,3
100mN58752E4919,3,3,2,3,3
100mN58752E4920,3,3,2,3,3
100mN58752E4921,3,3,2,3,3
100mN58752E4922,3,3,2,3,3
100mN58752E4923,3,3,2,3,3
100mN58752E4924,3,3,2,3,3
100mN58752E4925,3,3,2,3,3
100mN58752E4926,3,3,2,3,3
100mN58752E4927,3,3,2,3,3
100mN58752E4928,3,3,2,3,3
100mN58752E4929,3,3,2,3,3
100mN58752E4930,3,3,2,3,3
100mN58752E4931,3,3,2,3,3
100mN58752E4932,3,3,2,3,3
100mN58752E4933,3,3,2,3,3
100mN58752E4934,3,3,2,3,3
100mN58752E4935,3,3,2,3,3
100mN58752E4936,3,3,2,3,3
100mN58752E4937,3,3,2,3,3
100mN58752E4938,3,3,2,3,3
100mN58752E4939,3,3,2,3,3
100mN58752E4940,3,3,2,3,3
100mN58752E4941,3,3,2,3,3
100mN58752E4942,3,3,2,3,3
100mN58752E4943,3,3,2,3,3
100mN58752E4944,3,3,2,3,3
100mN58752E4945,3,3,2,3,3
100mN58752E4946,3,3,2,3,3
100mN58752E4947,3,3,2,3,3
100mN58752E4948,3,3,2,3,3
100mN58752E4949,3,3,2,3,3
100mN58752E4950,3,3,2,3,3
100mN58752E4951,3,3,2,3,3
100mN58752E4952,3,3,2,3,3
100mN58752E4953,3,3,2,3,3
100mN58752E4954,3,3,2,3,3
100mN58752E4955,3,3,2,3,3
100mN58752E4956,3,3,2,3,3
100mN58752E4957,3,3,2,3,3
100mN58752E4958,3,3,2,3,3
100mN58752E4959,3,3,2,3,3
100mN58752E4960,3,3,2,3,3
100mN58752E4961,3,3,2,3,3
100mN58752E4962,3,3,2,3,3
100mN58752E4963,3,3,2,3,3
100mN58753E4875,3,3,2,2,3
100mN58753E4876,3,3,2,2,3
100mN58753E4877,3,3,2,2,3
100mN58753E4878,3,3,2,2,3
100mN58753E4879,3,3,2,2,3
100mN58753E4880,3,3,2,2,3
100mN58753E4881,3,3,2,2,3
100mN58753E4882,3,3,2,3,3
100mN58753E4883,3,3,2,3,3
100mN58753E4884,3,3,2,3,3
100mN58753E4885,3,3,2,3,3
100mN58753E4886,3,3,2,3,3
100mN58753E4887,3,3,2,3,3
100mN58753E4888,3,3,2,3,3
100mN58753E4889,3,3,2,3,3
100mN58753E4890,3,3,2,3,3
100mN58753E4891,3,3,2,3,3
100mN58753E4892,3,3,2,3,3
100mN58753E4893,3,3,1,3,3
100mN58753E4894,3,3,1,3,3
100mN58753E4895,3,3,1,3,3
100mN58753E4896,3,3,1,3,3
100mN58753E4897,3,3,1,3,3
100mN58753E4898,3,3,1,3,3
100mN58753E4899,3,3,1,3,3
100mN58753E4900,3,3,1,3,3
100mN58753E4901,3,3,1,3,3
100mN58753E4902,3,3,2,3,3
100mN58753E4903,3,3,2,3,3
100mN58753E4904,3,3,2,3,3
100mN58753E4905,3,3,2,3,3
100mN58753E4906,3,3,2,3,3
100mN58753E4907,3,3,2,3,3
100mN58753E4908,3,3,2,3,3
100mN58753E4918,3,3,2,3,3
100mN58753E4919,3,3,2,3,3
100mN58753E4920,3,3,2,3,3
100mN58753E4921,3,3,2,3,3
100mN58753E4922,3,3,2,3,3
100mN58753E4923,3,3,2,3,3
100mN58753E4924,3,3,2,3,3
100mN58753E4925,3,3,2,3,3
100mN58753E4926,3,3,2,3,3
100mN58753E4927,3,3,2,3,3
100mN58753E4928,3,3,2,3,3
100mN58753E4929,3,3,2,3,3
100mN58753E4930,3,3,2,3,3
100mN58753E4931,3,3,2,3,3
100mN58753E4932,3,3,2,3,3
100mN58753E4933,3,3,2,3,3
100mN58753E4934,3,3,2,3,3
100mN58753E4935,3,3,2,3,3
100mN58753E4936,3,3,2,3,3
100mN58753E4937,3,3,2,3,3
100mN58753E4938,3,3,2,3,3
100mN58753E4939,3,3,2,3,3
100mN58753E4940,3,3,2,3,3
100mN58753E4941,3,3,2,3,3
100mN58753E4942,3,3,2,3,3
100mN58753E4943,3,3,2,3,3
100mN58753E4944,3,3,2,3,3
100mN58753E4945,3,3,2,3,3
100mN58753E4946,3,3,2,3,3
100mN58753E4947,3,3,2,3,3
100mN58753E4948,3,3,2,3,3
100mN58753E4949,3,3,2,3,3
100mN58753E4950,3,3,2,3,3
100mN58753E4951,3,3,2,3,3
100mN58753E4952,3,3,2,3,3
100mN58753E4953,3,3,2,3,3
100mN58753E4954,3,3,2,3,3
100mN58753E4955,3,3,2,3,3
100mN58753E4956,3,3,2,3,3
100mN58753E4957,3,3,2,3,3
100mN58753E4958,3,3,2,3,3
100mN58753E4959,3,3,2,2,3
100mN58753E4960,3,3,2,2,3
100mN58753E4961,3,3,2,2,3
100mN58753E4962,3,3,2,2,3
100mN58754E4873,3,3,2,2,3
100mN58754E4874,3,3,2,2,3
100mN58754E4875,3,3,2,2,3
100mN58754E4876,3,3,2,2,3
100mN58754E4877,3,3,2,2,3
100mN58754E4878,3,3,2,2,3
100mN58754E4879,3,3,2,2,3
100mN58754E4880,3,3,2,2,3
100mN58754E4881,3,3,2,2,3
100mN58754E4882,3,3,2,3,3
100mN58754E4883,3,3,2,3,3
100mN58754E4884,3,3,2,2,3
100mN58754E4885,3,3,2,3,3
100mN58754E4886,3,3,2,3,3
100mN58754E4887,3,3,2,3,3
100mN58754E4888,3,3,2,3,3
100mN58754E4889,3,3,2,3,3
100mN58754E4890,3,3,1,3,3
100mN58754E4891,3,3,1,3,3
100mN58754E4892,3,3,1,3,3
100mN58754E4893,3,3,2,3,3
100mN58754E4894,3,3,2,3,3
100mN58754E4895,3,3,1,3,3
100mN58754E4896,3,3,1,3,3
100mN58754E4897,3,3,1,3,3
100mN58754E4898,3,3,1,3,3
100mN58754E4899,3,3,1,3,3
100mN58754E4900,3,3,1,3,3
100mN58754E4901,3,3,1,3,3
100mN58754E4902,3,3,2,3,3
100mN58754E4903,3,3,2,3,3
100mN58754E4904,3,3,2,3,3
100mN58754E4905,3,3,2,3,3
100mN58754E4906,3,3,2,3,3
100mN58754E4907,3,3,2,3,3
100mN58754E4908,3,3,2,3,3
100mN58754E4916,3,3,2,3,3
100mN58754E4917,3,3,2,3,3
100mN58754E4918,3,3,2,3,3
100mN58754E4919,3,3,2,3,3
100mN58754E4920,3,3,2,3,3
100mN58754E4921,3,3,2,3,3
100mN58754E4922,3,3,2,3,3
100mN58754E4923,3,3,2,3,3
100mN58754E4924,3,3,2,3,3
100mN58754E4925,3,3,2,3,3
100mN58754E4926,3,3,2,3,3
100mN58754E4927,3,3,2,3,3
100mN58754E4928,3,3,2,3,3
100mN58754E4929,3,3,2,3,3
100mN58754E4930,3,3,2,3,3
100mN58754E4931,3,3,2,3,3
100mN58754E4932,3,3,2,3,3
100mN58754E4933,3,3,2,3,3
100mN58754E4934,3,3,2,3,3
100mN58754E4935,3,3,2,3,3
100mN58754E4936,3,3,2,3,3
100mN58754E4937,3,3,2,3,3
100mN58754E4938,3,3,2,3,3
100mN58754E4939,3,3,2,3,3
100mN58754E4940,3,3,2,3,3
100mN58754E4941,3,3,2,3,3
100mN58754E4942,3,3,2,3,3
100mN58754E4943,3,3,2,3,3
100mN58754E4944,3,3,2,3,3
100mN58754E4945,3,3,2,3,3
100mN58754E4946,3,3,2,3,3
100mN58754E4947,3,3,2,3,3
100mN58754E4948,3,3,2,3,3
100mN58754E4949,3,3,2,3,3
100mN58754E4950,3,3,2,3,3
100mN58754E4951,3,3,2,3,3
100mN58754E4952,3,3,2,3,3
100mN58754E4953,3,3,2,3,3
100mN58754E4954,3,3,2,3,3
100mN58754E4955,3,3,2,3,3
100mN58754E4956,3,3,2,3,3
100mN58754E4957,3,3,2,3,3
100mN58754E4958,3,3,2,3,3
100mN58754E4959,3,3,2,2,3
100mN58754E4960,3,3,2,2,3
100mN58754E4961,3,3,2,3,3
100mN58754E4962,3,3,2,3,3
100mN58754E4963,3,3,2,3,3
100mN58755E4873,3,3,2,2,3
100mN58755E4874,3,3,2,2,3
100mN58755E4875,3,3,2,2,3
100mN58755E4876,3,3,2,2,3
100mN58755E4877,3,3,2,2,3
100mN58755E4878,3,3,2,2,3
100mN58755E4879,3,3,2,2,3
100mN58755E4880,3,3,2,2,3
100mN58755E4881,3,3,2,2,3
100mN58755E4882,3,3,2,2,3
100mN58755E4883,3,3,2,3,3
100mN58755E4884,3,3,2,2,3
100mN58755E4885,3,3,2,2,3
100mN58755E4886,3,3,2,3,3
100mN58755E4887,3,3,2,3,3
100mN58755E4888,3,3,2,3,3
100mN58755E4889,3,3,2,3,3
100mN58755E4890,3,3,1,3,3
100mN58755E4891,3,3,2,3,3
100mN58755E4892,3,3,2,3,3
100mN58755E4893,3,3,2,3,3
100mN58755E4894,3,3,2,3,3
100mN58755E4895,3,3,2,3,3
100mN58755E4896,3,3,1,3,3
100mN58755E4897,3,3,1,3,3
100mN58755E4898,3,3,1,3,3
100mN58755E4899,3,3,1,3,3
100mN58755E4900,3,3,1,3,3
100mN58755E4901,3,3,1,3,3
100mN58755E4902,3,3,2,3,3
100mN58755E4903,3,3,2,3,3
100mN58755E4904,3,3,2,3,3
100mN58755E4905,3,3,2,3,3
100mN58755E4906,3,3,2,3,3
100mN58755E4907,3,3,2,3,3
100mN58755E4908,3,3,2,3,3
100mN58755E4915,3,3,2,3,3
100mN58755E4916,3,3,2,3,3
100mN58755E4917,3,3,2,3,3
100mN58755E4918,3,3,2,3,3
100mN58755E4919,3,3,2,3,3
100mN58755E4920,3,3,2,3,3
100mN58755E4921,3,3,2,3,3
100mN58755E4922,3,3,2,3,3
100mN58755E4923,3,3,2,3,3
100mN58755E4924,3,3,2,3,3
100mN58755E4925,3,3,2,3,3
100mN58755E4926,3,3,2,3,3
100mN58755E4927,3,3,2,3,3
100mN58755E4928,3,3,2,3,3
100mN58755E4929,3,3,2,3,3
100mN58755E4930,3,3,2,3,3
100mN58755E4931,3,3,2,3,3
100mN58755E4932,3,3,2,3,3
100mN58755E4933,3,3,2,3,3
100mN58755E4934,3,3,2,3,3
100mN58755E4935,3,3,2,3,3
100mN58755E4936,3,3,2,3,3
100mN58755E4937,3,3,2,3,3
100mN58755E4938,3,3,2,3,3
100mN58755E4939,3,3,2,3,3
100mN58755E4940,3,3,2,3,3
100mN58755E4941,3,3,2,3,3
100mN58755E4942,3,3,2,3,3
100mN58755E4943,3,3,2,3,3
100mN58755E4944,3,3,2,3,3
100mN58755E4945,3,3,2,3,3
100mN58755E4946,3,3,2,3,3
100mN58755E4947,3,3,2,3,3
100mN58755E4948,3,3,2,3,3
100mN58755E4949,3,3,2,3,3
100mN58755E4950,3,3,2,3,3
100mN58755E4951,3,3,2,3,3
100mN58755E4952,3,3,2,3,3
100mN58755E4953,3,3,2,3,3
100mN58755E4954,3,3,2,3,3
100mN58755E4955,3,3,2,3,3
100mN58755E4956,3,3,2,3,3
100mN58755E4957,3,3,2,3,3
100mN58755E4958,3,3,2,3,3
100mN58755E4959,3,3,2,3,3
100mN58755E4960,3,3,2,3,3
100mN58755E4961,3,3,2,3,3
100mN58755E4962,3,3,2,3,3
100mN58755E4963,3,3,2,3,3
100mN58756E4872,3,3,2,2,3
100mN58756E4873,3,3,2,2,3
100mN58756E4874,3,3,2,2,3
100mN58756E4875,3,3,2,2,3
100mN58756E4876,3,3,2,2,3
100mN58756E4877,3,3,2,2,3
100mN58756E4878,3,3,2,2,3
100mN58756E4879,3,3,2,2,3
100mN58756E4880,3,3,2,2,3
100mN58756E4881,3,3,2,2,3
100mN58756E4882,3,3,2,3,3
100mN58756E4883,3,3,2,3,3
100mN58756E4884,3,3,2,3,3
100mN58756E4885,3,3,2,3,3
100mN58756E4886,3,3,2,3,3
100mN58756E4887,3,3,2,3,3
100mN58756E4888,3,3,2,3,3
100mN58756E4889,3,3,2,3,3
100mN58756E4890,3,3,2,3,3
100mN58756E4891,3,3,2,3,3
100mN58756E4892,3,3,2,3,3
100mN58756E4893,3,3,2,3,3
100mN58756E4894,3,3,2,3,3
100mN58756E4895,3,3,2,3,3
100mN58756E4896,3,3,2,3,3
100mN58756E4897,3,3,1,3,3
100mN58756E4898,3,3,1,3,3
100mN58756E4899,3,3,1,3,3
100mN58756E4900,3,3,1,3,3
100mN58756E4901,3,3,1,3,3
100mN58756E4902,3,3,2,3,3
100mN58756E4903,3,3,2,3,3
100mN58756E4904,3,3,2,3,3
100mN58756E4905,3,3,2,3,3
100mN58756E4906,3,3,2,3,3
100mN58756E4907,3,3,2,3,3
100mN58756E4908,3,3,2,3,3
100mN58756E4914,3,3,2,3,3
100mN58756E4915,3,3,2,3,3
100mN58756E4916,3,3,2,3,3
100mN58756E4917,3,3,2,3,3
100mN58756E4918,3,3,2,3,3
100mN58756E4919,3,3,2,3,3
100mN58756E4920,3,3,2,3,3
100mN58756E4921,3,3,2,3,3
100mN58756E4922,3,3,2,3,3
100mN58756E4923,3,3,2,3,3
100mN58756E4924,3,3,2,3,3
100mN58756E4925,3,3,2,3,3
100mN58756E4926,3,3,2,3,3
100mN58756E4927,3,3,2,3,3
100mN58756E4928,3,3,2,3,3
100mN58756E4929,3,3,2,3,3
100mN58756E4930,3,3,2,3,3
100mN58756E4931,3,3,2,3,3
100mN58756E4932,3,3,2,3,3
100mN58756E4933,3,3,2,3,3
100mN58756E4934,3,3,2,3,3
100mN58756E4935,3,3,2,3,3
100mN58756E4936,3,3,2,3,3
100mN58756E4937,3,3,2,3,3
100mN58756E4938,3,3,2,3,3
100mN58756E4939,3,3,2,3,3
100mN58756E4940,3,3,2,3,3
100mN58756E4941,3,3,2,3,3
100mN58756E4942,3,3,2,3,3
100mN58756E4943,3,3,2,3,3
100mN58756E4944,3,3,2,3,3
100mN58756E4945,3,3,2,3,3
100mN58756E4946,3,3,2,3,3
100mN58756E4947,3,3,2,3,3
100mN58756E4948,3,3,2,3,3
100mN58756E4949,3,3,2,3,3
100mN58756E4950,3,3,2,3,3
100mN58756E4951,3,3,2,3,3
100mN58756E4952,3,3,2,3,3
100mN58756E4953,3,3,2,3,3
100mN58756E4954,3,3,2,3,3
100mN58756E4955,3,3,2,3,3
100mN58756E4956,3,3,2,3,3
100mN58756E4957,3,3,2,3,3
100mN58756E4958,3,3,2,3,3
100mN58756E4959,3,3,2,3,3
100mN58756E4960,3,3,2,3,3
100mN58756E4961,3,3,2,2,3
100mN58756E4962,3,3,2,3,3
100mN58756E4963,3,3,2,3,3
100mN58757E4872,3,3,2,2,3
100mN58757E4873,3,3,2,2,3
100mN58757E4874,3,3,2,2,3
100mN58757E4875,3,3,2,2,3
100mN58757E4876,3,3,2,2,3
100mN58757E4877,3,3,2,2,3
100mN58757E4878,3,3,2,2,3
100mN58757E4879,3,3,2,2,3
100mN58757E4880,3,3,2,2,3
100mN58757E4881,3,3,2,2,3
100mN58757E4882,3,3,2,2,3
100mN58757E4883,3,3,2,3,3
100mN58757E4884,3,3,2,3,3
100mN58757E4885,3,3,2,3,3
100mN58757E4886,3,3,2,2,3
100mN58757E4887,3,3,2,2,3
100mN58757E4888,3,3,2,3,3
100mN58757E4889,3,3,2,2,3
100mN58757E4890,3,3,2,3,3
100mN58757E4891,3,3,2,3,3
100mN58757E4892,3,3,2,3,3
100mN58757E4893,3,3,2,3,3
100mN58757E4894,3,3,2,3,3
100mN58757E4895,3,3,2,3,3
100mN58757E4896,3,3,2,3,3
100mN58757E4897,3,3,1,3,3
100mN58757E4898,3,3,1,3,3
100mN58757E4899,3,3,1,3,3
100mN58757E4900,3,3,1,3,3
100mN58757E4901,3,3,1,3,3
100mN58757E4902,3,3,2,3,3
100mN58757E4903,3,3,2,3,3
100mN58757E4904,3,3,2,3,3
100mN58757E4905,3,3,2,3,3
100mN58757E4906,3,3,2,3,3
100mN58757E4907,3,3,2,3,3
100mN58757E4908,3,3,2,3,3
100mN58757E4913,3,3,2,3,3
100mN58757E4914,3,3,2,3,3
100mN58757E4915,3,3,2,3,3
100mN58757E4916,3,3,2,3,3
100mN58757E4917,3,3,2,3,3
100mN58757E4918,3,3,2,3,3
100mN58757E4919,3,3,2,3,3
100mN58757E4920,3,3,2,3,3
100mN58757E4921,3,3,2,3,3
100mN58757E4922,3,3,2,3,3
100mN58757E4923,3,3,2,3,3
100mN58757E4924,3,3,2,3,3
100mN58757E4925,3,3,2,3,3
100mN58757E4926,3,3,2,3,3
100mN58757E4927,3,3,2,3,3
100mN58757E4928,3,3,2,3,3
100mN58757E4929,3,3,2,3,3
100mN58757E4930,3,3,2,3,3
100mN58757E4931,3,3,2,3,3
100mN58757E4932,3,3,2,3,3
100mN58757E4933,3,3,2,3,3
100mN58757E4934,3,3,2,3,3
100mN58757E4935,3,3,2,3,3
100mN58757E4936,3,3,2,3,3
100mN58757E4937,3,3,2,3,3
100mN58757E4938,3,3,2,3,3
100mN58757E4939,3,3,2,3,3
100mN58757E4940,3,3,2,3,3
100mN58757E4941,3,3,2,3,3
100mN58757E4942,3,3,2,3,3
100mN58757E4943,3,3,2,3,3
100mN58757E4944,3,3,2,3,3
100mN58757E4945,3,3,2,3,3
100mN58757E4946,3,3,2,3,3
100mN58757E4947,3,3,2,3,3
100mN58757E4948,3,3,2,3,3
100mN58757E4949,3,3,2,3,3
100mN58757E4950,3,3,2,3,3
100mN58757E4951,3,3,2,3,3
100mN58757E4952,3,3,2,3,3
100mN58757E4953,3,3,2,3,3
100mN58757E4954,3,3,2,3,3
100mN58757E4955,3,3,2,3,3
100mN58757E4956,3,3,2,3,3
100mN58757E4957,3,3,2,2,3
100mN58757E4958,3,3,2,2,3
100mN58757E4959,3,3,2,2,3
100mN58757E4960,3,3,2,2,3
100mN58757E4961,3,3,2,2,3
100mN58757E4962,3,3,2,3,3
100mN58757E4963,3,3,2,3,3
100mN58757E4964,3,3,2,2,3
100mN58757E4965,3,3,2,3,3
100mN58758E4870,3,3,2,3,3
100mN58758E4871,3,3,2,3,3
100mN58758E4872,3,3,2,2,3
100mN58758E4873,3,3,2,2,3
100mN58758E4874,3,3,2,2,3
100mN58758E4875,3,3,2,2,3
100mN58758E4876,3,3,2,2,3
100mN58758E4877,3,3,2,2,3
100mN58758E4878,3,3,2,2,3
100mN58758E4879,3,3,2,2,3
100mN58758E4880,3,3,2,2,3
100mN58758E4881,3,3,2,2,3
100mN58758E4882,3,3,2,2,3
100mN58758E4883,3,3,2,2,3
100mN58758E4884,3,3,2,3,3
100mN58758E4885,3,3,2,2,3
100mN58758E4886,3,3,2,3,3
100mN58758E4887,3,3,2,3,3
100mN58758E4888,3,3,2,2,3
100mN58758E4889,3,3,2,2,3
100mN58758E4890,3,3,2,2,3
100mN58758E4891,3,3,2,3,3
100mN58758E4892,3,3,2,3,3
100mN58758E4893,3,3,2,3,3
100mN58758E4894,3,3,2,3,3
100mN58758E4895,3,3,2,3,3
100mN58758E4896,3,3,2,3,3
100mN58758E4897,3,3,2,3,3
100mN58758E4898,3,3,2,3,3
100mN58758E4899,3,3,1,3,3
100mN58758E4900,3,3,2,3,3
100mN58758E4901,3,3,2,3,3
100mN58758E4902,3,3,2,3,3
100mN58758E4903,3,3,2,3,3
100mN58758E4904,3,3,2,3,3
100mN58758E4905,3,3,2,3,3
100mN58758E4906,3,3,2,3,3
100mN58758E4907,3,3,2,3,3
100mN58758E4908,3,3,2,3,3
100mN58758E4912,3,3,2,3,3
100mN58758E4913,3,3,2,3,3
100mN58758E4914,3,3,2,3,3
100mN58758E4915,3,3,2,3,3
100mN58758E4916,3,3,2,3,3
100mN58758E4917,3,3,2,3,3
100mN58758E4918,3,3,2,3,3
100mN58758E4919,3,3,2,3,3
100mN58758E4920,3,3,2,3,3
100mN58758E4921,3,3,2,3,3
100mN58758E4922,3,3,2,3,3
100mN58758E4923,3,3,2,3,3
100mN58758E4924,3,3,2,3,3
100mN58758E4925,3,3,2,3,3
100mN58758E4926,3,3,2,3,3
100mN58758E4927,3,3,2,3,3
100mN58758E4928,3,3,2,3,3
100mN58758E4929,3,3,2,3,3
100mN58758E4930,3,3,2,3,3
100mN58758E4931,3,3,2,3,3
100mN58758E4932,3,3,2,3,3
100mN58758E4933,3,3,2,3,3
100mN58758E4934,3,3,2,3,3
100mN58758E4935,3,3,2,3,3
100mN58758E4936,3,3,2,3,3
100mN58758E4937,3,3,2,3,3
100mN58758E4938,3,3,2,3,3
100mN58758E4939,3,3,2,3,3
100mN58758E4940,3,3,2,3,3
100mN58758E4941,3,3,2,3,3
100mN58758E4942,3,3,2,3,3
100mN58758E4943,3,3,2,3,3
100mN58758E4944,3,3,2,3,3
100mN58758E4945,3,3,2,3,3
100mN58758E4946,3,3,2,3,3
100mN58758E4947,3,3,2,3,3
100mN58758E4948,3,3,2,3,3
100mN58758E4949,3,3,2,3,3
100mN58758E4950,3,3,2,3,3
100mN58758E4951,3,3,2,3,3
100mN58758E4952,3,3,2,3,3
100mN58758E4953,3,3,2,3,3
100mN58758E4954,3,3,2,3,3
100mN58758E4955,3,3,2,3,3
100mN58758E4956,3,3,2,3,3
100mN58758E4957,3,3,2,2,3
100mN58758E4958,3,3,2,2,3
100mN58758E4959,3,3,2,2,3
100mN58758E4960,3,3,2,2,3
100mN58758E4961,3,3,2,2,3
100mN58758E4962,3,3,2,2,3
100mN58758E4963,3,3,2,2,3
100mN58758E4964,3,3,2,2,3
100mN58758E4965,3,3,2,3,3
100mN58758E4966,3,3,2,3,3
100mN58759E4868,3,3,2,3,3
100mN58759E4869,3,3,2,3,3
100mN58759E4870,3,3,2,3,3
100mN58759E4871,3,3,2,3,3
100mN58759E4872,3,3,2,3,3
100mN58759E4873,3,3,1,2,2
100mN58759E4874,3,3,2,2,3
100mN58759E4875,3,3,2,2,3
100mN58759E4876,3,3,2,2,3
100mN58759E4877,3,3,2,2,3
100mN58759E4878,3,3,2,2,3
100mN58759E4879,3,3,2,2,3
100mN58759E4880,3,3,2,2,3
100mN58759E4881,3,3,2,2,3
100mN58759E4882,3,3,2,3,3
100mN58759E4883,3,3,2,2,3
100mN58759E4884,3,3,2,2,3
100mN58759E4885,3,3,2,2,3
100mN58759E4886,3,3,2,3,3
100mN58759E4887,3,3,2,2,3
100mN58759E4888,3,3,2,2,3
100mN58759E4889,3,3,2,2,3
100mN58759E4890,3,3,2,3,3
100mN58759E4891,3,3,2,3,3
100mN58759E4892,3,3,2,3,3
100mN58759E4893,3,3,2,3,3
100mN58759E4894,3,3,2,3,3
100mN58759E4895,3,3,2,3,3
100mN58759E4896,3,3,2,3,3
100mN58759E4897,3,3,2,3,3
100mN58759E4898,3,3,1,3,3
100mN58759E4899,3,3,1,3,3
100mN58759E4900,3,3,2,3,3
100mN58759E4901,3,3,2,3,3
100mN58759E4902,3,3,2,3,3
100mN58759E4903,3,3,2,3,3
100mN58759E4904,3,3,2,3,3
100mN58759E4905,3,3,2,3,3
100mN58759E4906,3,3,2,3,3
100mN58759E4907,3,3,2,3,3
100mN58759E4908,3,3,2,3,3
100mN58759E4911,3,3,2,3,3
100mN58759E4912,3,3,2,3,3
100mN58759E4913,3,3,2,3,3
100mN58759E4914,3,3,2,3,3
100mN58759E4915,3,3,2,3,3
100mN58759E4916,3,3,2,3,3
100mN58759E4917,3,3,2,3,3
100mN58759E4918,3,3,2,3,3
100mN58759E4919,3,3,2,3,3
100mN58759E4920,3,3,2,3,3
100mN58759E4921,3,3,2,3,3
100mN58759E4922,3,3,2,3,3
100mN58759E4923,3,3,2,3,3
100mN58759E4924,3,3,2,3,3
100mN58759E4925,3,3,2,3,3
100mN58759E4926,3,3,2,3,3
100mN58759E4927,3,3,2,3,3
100mN58759E4928,3,3,2,3,3
100mN58759E4929,3,3,2,3,3
100mN58759E4930,3,3,2,3,3
100mN58759E4931,3,3,2,3,3
100mN58759E4932,3,3,2,3,3
100mN58759E4933,3,3,2,3,3
100mN58759E4934,3,3,2,3,3
100mN58759E4935,3,3,2,3,3
100mN58759E4936,3,3,2,3,3
100mN58759E4937,3,3,2,3,3
100mN58759E4938,3,3,2,3,3
100mN58759E4939,3,3,2,3,3
100mN58759E4940,3,3,2,3,3
100mN58759E4941,3,3,2,3,3
100mN58759E4942,3,3,2,3,3
100mN58759E4943,3,3,2,3,3
100mN58759E4944,3,3,2,3,3
100mN58759E4945,3,3,2,3,3
100mN58759E4946,3,3,2,3,3
100mN58759E4947,3,3,2,3,3
100mN58759E4948,3,3,2,3,3
100mN58759E4949,3,3,2,3,3
100mN58759E4950,3,3,2,3,3
100mN58759E4951,3,3,2,3,3
100mN58759E4952,3,3,2,3,3
100mN58759E4953,3,3,2,3,3
100mN58759E4954,3,3,2,3,3
100mN58759E4955,3,3,2,3,3
100mN58759E4956,3,3,2,3,3
100mN58759E4957,3,3,2,2,3
100mN58759E4958,3,3,2,2,3
100mN58759E4959,3,3,2,2,3
100mN58759E4960,3,3,2,3,3
100mN58759E4961,3,3,2,3,3
100mN58759E4962,3,3,2,2,3
100mN58759E4963,3,3,2,2,3
100mN58759E4964,3,3,2,3,3
100mN58759E4965,3,3,2,3,3
100mN58759E4966,3,3,2,2,3
100mN58759E4967,3,3,2,2,3
100mN58760E4866,3,3,2,3,3
100mN58760E4867,3,3,2,3,3
100mN58760E4868,3,3,2,3,3
100mN58760E4869,3,3,2,3,3
100mN58760E4870,3,3,2,3,3
100mN58760E4871,3,3,2,3,3
100mN58760E4872,3,3,2,3,3
100mN58760E4873,3,3,2,2,3
100mN58760E4874,3,3,2,2,3
100mN58760E4875,3,3,2,2,3
100mN58760E4876,3,3,2,2,3
100mN58760E4877,3,3,2,2,3
100mN58760E4878,3,3,2,2,3
100mN58760E4879,3,3,2,2,3
100mN58760E4880,3,3,2,2,3
100mN58760E4881,3,3,2,2,3
100mN58760E4882,3,3,2,2,3
100mN58760E4883,3,3,2,2,3
100mN58760E4884,3,3,2,2,3
100mN58760E4885,3,3,2,2,3
100mN58760E4886,3,3,2,3,3
100mN58760E4887,3,3,2,3,3
100mN58760E4888,3,3,2,3,3
100mN58760E4889,3,3,2,3,3
100mN58760E4890,3,3,2,3,3
100mN58760E4891,3,3,2,3,3
100mN58760E4892,3,3,2,3,3
100mN58760E4893,3,3,2,3,3
100mN58760E4894,3,3,2,3,3
100mN58760E4895,3,3,2,3,3
100mN58760E4896,3,3,2,3,3
100mN58760E4897,3,3,2,3,3
100mN58760E4898,3,3,1,3,3
100mN58760E4899,3,3,1,3,3
100mN58760E4900,3,3,1,3,3
100mN58760E4901,3,3,2,3,3
100mN58760E4902,3,3,2,3,3
100mN58760E4903,3,3,2,3,3
100mN58760E4904,3,3,2,3,3
100mN58760E4905,3,3,2,3,3
100mN58760E4906,3,3,2,3,3
100mN58760E4907,3,3,2,3,3
100mN58760E4910,3,3,2,3,3
100mN58760E4911,3,3,2,3,3
100mN58760E4912,3,3,2,3,3
100mN58760E4913,3,3,2,3,3
100mN58760E4914,3,3,2,3,3
100mN58760E4915,3,3,2,3,3
100mN58760E4916,3,3,2,3,3
100mN58760E4917,3,3,2,3,3
100mN58760E4918,3,3,2,3,3
100mN58760E4919,3,3,2,3,3
100mN58760E4920,3,3,2,3,3
100mN58760E4921,3,3,2,3,3
100mN58760E4922,3,3,2,3,3
100mN58760E4923,3,3,2,3,3
100mN58760E4924,3,3,2,3,3
